licence,route,stop_id,stop_name,stop_index,registration_time,arrival_time,eta_min_T0,eta_ts_T0,error_T0,eta_min_T15,eta_ts_T15,error_T15,eta_min_T30,eta_ts_T30,error_T30,eta_min_T45,eta_ts_T45,error_T45,eta_min_T60,eta_ts_T60,error_T60,eta_min_T75,eta_ts_T75,error_T75,eta_min_T90,eta_ts_T90,error_T90,eta_min_T105,eta_ts_T105,error_T105,eta_min_T120,eta_ts_T120,error_T120
10-1223,Bus 2 -> Bus 1 -> Patong,81,Coffee Mania,4922,2025-12-02T10:48:34.030070,,19.0,2025-12-02T11:07:34.030070,,13.0,2025-12-02T11:16:46.407688,,,,,,,,,,,,,,,,,,,,,,
10-1223,Bus 2 -> Bus 1 -> Patong,82,Malin Plaza,5178,2025-12-02T10:48:34.030070,,23.0,2025-12-02T11:11:34.030070,,17.0,2025-12-02T11:20:46.407688,,,,,,,,,,,,,,,,,,,,,,
10-1207,Airport -> Rawai,44,Baan Khian,2586,2025-12-02T10:48:34.029743,,1.0,2025-12-02T10:49:34.029743,,,,,,,,,,,,,,,,,,,,,,,,,
10-1207,Airport -> Rawai,45,Cherngtalay School,3541,2025-12-02T10:48:34.029743,2025-12-02T11:04:18.933511,10.0,2025-12-02T10:58:34.029743,5.75,,,,,,,,,,,,,,,,,,,,,,,,
10-1207,Airport -> Rawai,46,Laguna,3576,2025-12-02T10:48:34.029743,2025-12-02T11:06:20.612233,10.0,2025-12-02T10:58:34.029743,7.78,,,,,,,,,,,,,,,,,,,,,,,,
10-1207,Airport -> Rawai,47,Lotus Cherngtalay,3837,2025-12-02T10:48:34.029743,,14.0,2025-12-02T11:02:34.029743,,,,,,,,,,,,,,,,,,,,,,,,,
10-1207,Airport -> Rawai,48,Surin Beach,4456,2025-12-02T10:48:34.029743,,20.0,2025-12-02T11:08:34.029743,,,,,,,,,,,,,,,,,,,,,,,,,
10-1207,Airport -> Rawai,49,Intercontinental Kamala,4912,2025-12-02T10:48:34.029743,,24.0,2025-12-02T11:12:34.029743,,,,,,,,,,,,,,,,,,,,,,,,,
10-1207,Airport -> Rawai,50,Kamala Muslim Cemetery,5026,2025-12-02T10:48:34.029743,,25.0,2025-12-02T11:13:34.029743,,,,,,,,,,,,,,,,,,,,,,,,,
10-1207,Airport -> Rawai,51,Phuket Fantasea,5136,2025-12-02T10:48:34.029743,,26.0,2025-12-02T11:14:34.029743,,,,,,,,,,,,,,,,,,,,,,,,,
10-1207,Airport -> Rawai,52,Big C Kamala,5396,2025-12-02T10:48:34.029743,,29.0,2025-12-02T11:17:34.029743,,,,,,,,,,,,,,,,,,,,,,,,,
10-1207,Airport -> Rawai,53,Kalim Bus Stop,6450,2025-12-02T10:48:34.029743,,39.0,2025-12-02T11:27:34.029743,,,,,,,,,,,,,,,,,,,,,,,,,
10-1207,Airport -> Rawai,54,Kalim School,6540,2025-12-02T10:48:34.029743,,40.0,2025-12-02T11:28:34.029743,,,,,,,,,,,,,,,,,,,,,,,,,
10-1207,Airport -> Rawai,55,Diamond Cliff Resort & Spa,6630,2025-12-02T10:48:34.029743,,42.0,2025-12-02T11:30:34.029743,,,,,,,,,,,,,,,,,,,,,,,,,
10-1207,Airport -> Rawai,56,Indigo Patong,6893,2025-12-02T10:48:34.029743,,46.0,2025-12-02T11:34:34.029743,,,,,,,,,,,,,,,,,,,,,,,,,
10-1207,Airport -> Rawai,57,Patong PEA,7083,2025-12-02T10:48:34.029743,,49.0,2025-12-02T11:37:34.029743,,,,,,,,,,,,,,,,,,,,,,,,,
10-1207,Airport -> Rawai,58,Holiday Inn Resort Patong,7169,2025-12-02T10:48:34.029743,,50.0,2025-12-02T11:38:34.029743,,,,,,,,,,,,,,,,,,,,,,,,,
10-1207,Airport -> Rawai,59,Secret cliff resort ,7899,2025-12-02T10:48:34.029743,,61.0,2025-12-02T11:49:34.029743,,,,,,,,,,,,,,,,,,,,,,,,,
10-1207,Airport -> Rawai,60,Karon Circle,8431,2025-12-02T10:48:34.029743,,65.0,2025-12-02T11:53:34.029743,,,,,,,,,,,,,,,,,,,,,,,,,
10-1207,Airport -> Rawai,61,Woraburi Karon,8523,2025-12-02T10:48:34.029743,,66.0,2025-12-02T11:54:34.029743,,,,,,,,,,,,,,,,,,,,,,,,,
10-1207,Airport -> Rawai,62,Karon Stadium,8823,2025-12-02T10:48:34.029743,,70.0,2025-12-02T11:58:34.029743,,,,,,,,,,,,,,,,,,,,,,,,,
10-1207,Airport -> Rawai,63,OZO Phuket,8979,2025-12-02T10:48:34.029743,,72.0,2025-12-02T12:00:34.029743,,,,,,,,,,,,,,,,,,,,,,,,,
10-1207,Airport -> Rawai,64,Kata Palm,9111,2025-12-02T10:48:34.029743,,74.0,2025-12-02T12:02:34.029743,,,,,,,,,,,,,,,,,,,,,,,,,
10-1207,Airport -> Rawai,65,Beyond hotel Kata,9157,2025-12-02T10:48:34.029743,,74.0,2025-12-02T12:02:34.029743,,,,,,,,,,,,,,,,,,,,,,,,,
10-1207,Airport -> Rawai,66,Andaman Cannacia Resort,9327,2025-12-02T10:48:34.029743,,77.0,2025-12-02T12:05:34.029743,,,,,,,,,,,,,,,,,,,,,,,,,
10-1207,Airport -> Rawai,67,Sai Yuan,10247,2025-12-02T10:48:34.029743,,85.0,2025-12-02T12:13:34.029743,,,,,,,,,,,,,,,,,,,,,,,,,
10-1153,Rawai -> Airport,28,Bangla Patong ,3858,2025-12-02T10:48:34.029911,2025-12-02T10:50:36.857464,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-1153,Rawai -> Airport,29,Four Point Patong,4204,2025-12-02T10:48:34.029911,2025-12-02T10:53:08.988730,7.0,2025-12-02T10:55:34.029911,-2.42,,,,,,,,,,,,,,,,,,,,,,,,
10-1153,Rawai -> Airport,30,Kalim School,4320,2025-12-02T10:48:34.029911,2025-12-02T10:56:41.977444,8.0,2025-12-02T10:56:34.029911,0.13,,,,,,,,,,,,,,,,,,,,,,,,
10-1153,Rawai -> Airport,31,Kalim Bus Stop,4437,2025-12-02T10:48:34.029911,2025-12-02T10:57:42.812885,9.0,2025-12-02T10:57:34.029911,0.15,,,,,,,,,,,,,,,,,,,,,,,,
10-1153,Rawai -> Airport,32,Big C Kamala,5519,2025-12-02T10:48:34.029911,2025-12-02T11:07:21.501475,19.0,2025-12-02T11:07:34.029911,-0.21,3.0,2025-12-02T11:06:48.231783,0.55,,,,,,,,,,,,,,,,,,,,,
10-1153,Rawai -> Airport,33,Phuket Fantasea,5751,2025-12-02T10:48:34.029911,,21.0,2025-12-02T11:09:34.029911,,5.0,2025-12-02T11:08:48.231783,,,,,,,,,,,,,,,,,,,,,,
10-1153,Rawai -> Airport,34,Kamala Muslim Cemetery,5863,2025-12-02T10:48:34.029911,,22.0,2025-12-02T11:10:34.029911,,6.0,2025-12-02T11:09:48.231783,,,,,,,,,,,,,,,,,,,,,,
10-1153,Rawai -> Airport,35,Cafe De Mar,5945,2025-12-02T10:48:34.029911,,23.0,2025-12-02T11:11:34.029911,,7.0,2025-12-02T11:10:48.231783,,,,,,,,,,,,,,,,,,,,,,
10-1153,Rawai -> Airport,36,Surin Beach,6442,2025-12-02T10:48:34.029911,,28.0,2025-12-02T11:16:34.029911,,11.0,2025-12-02T11:14:48.231783,,,,,,,,,,,,,,,,,,,,,,
10-1153,Rawai -> Airport,37,Lotus Cherngtalay,7024,2025-12-02T10:48:34.029911,,34.0,2025-12-02T11:22:34.029911,,18.0,2025-12-02T11:21:48.231783,,,,,,,,,,,,,,,,,,,,,,
10-1153,Rawai -> Airport,38,Laguna,7313,2025-12-02T10:48:34.029911,,39.0,2025-12-02T11:27:34.029911,,23.0,2025-12-02T11:26:48.231783,,,,,,,,,,,,,,,,,,,,,,
10-1153,Rawai -> Airport,39,Cherngtalay School,7346,2025-12-02T10:48:34.029911,,39.0,2025-12-02T11:27:34.029911,,23.0,2025-12-02T11:26:48.231783,,,,,,,,,,,,,,,,,,,,,,
10-1153,Rawai -> Airport,40,Baan Khian,8300,2025-12-02T10:48:34.029911,,49.0,2025-12-02T11:37:34.029911,,32.0,2025-12-02T11:35:48.231783,,,,,,,,,,,,,,,,,,,,,,
10-1153,Rawai -> Airport,41,Thalang Public Health Office,8532,2025-12-02T10:48:34.029911,,51.0,2025-12-02T11:39:34.029911,,35.0,2025-12-02T11:38:48.231783,,,,,,,,,,,,,,,,,,,,,,
10-1205,Rawai -> Airport,17,Sai Yuan,642,2025-12-02T10:48:34.029911,2025-12-02T10:54:09.900044,4.0,2025-12-02T10:52:34.029911,1.6,,,,,,,,,,,,,,,,,,,,,,,,
10-1205,Rawai -> Airport,18,Andaman Cannacia Resort,1565,2025-12-02T10:48:34.029911,2025-12-02T11:01:15.842377,13.0,2025-12-02T11:01:34.029911,-0.3,,,,,,,,,,,,,,,,,,,,,,,,
10-1205,Rawai -> Airport,19,Beyond hotel Kata,1728,2025-12-02T10:48:34.029911,2025-12-02T11:05:19.881068,15.0,2025-12-02T11:03:34.029911,1.76,,,,,,,,,,,,,,,,,,,,,,,,
10-1205,Rawai -> Airport,20,Kata Palm,1780,2025-12-02T10:48:34.029911,2025-12-02T11:06:20.672773,16.0,2025-12-02T11:04:34.029911,1.78,1.0,2025-12-02T11:04:48.231783,1.54,,,,,,,,,,,,,,,,,,,,,
10-1205,Rawai -> Airport,21,OZO Kata,1937,2025-12-02T10:48:34.029911,,18.0,2025-12-02T11:06:34.029911,,3.0,2025-12-02T11:06:48.231783,,,,,,,,,,,,,,,,,,,,,,
10-1205,Rawai -> Airport,22,Peach Blossom,1963,2025-12-02T10:48:34.029911,,18.0,2025-12-02T11:06:34.029911,,3.0,2025-12-02T11:06:48.231783,,,,,,,,,,,,,,,,,,,,,,
10-1205,Rawai -> Airport,23,Karon Stadium,2064,2025-12-02T10:48:34.029911,,20.0,2025-12-02T11:08:34.029911,,5.0,2025-12-02T11:08:48.231783,,,,,,,,,,,,,,,,,,,,,,
10-1205,Rawai -> Airport,24,Woraburi Karon,2369,2025-12-02T10:48:34.029911,,23.0,2025-12-02T11:11:34.029911,,9.0,2025-12-02T11:12:48.231783,,,,,,,,,,,,,,,,,,,,,,
10-1205,Rawai -> Airport,25,Karon Circle,2454,2025-12-02T10:48:34.029911,,24.0,2025-12-02T11:12:34.029911,,9.0,2025-12-02T11:12:48.231783,,,,,,,,,,,,,,,,,,,,,,
10-1205,Rawai -> Airport,26,Secret cliff resort ,2997,2025-12-02T10:48:34.029911,,30.0,2025-12-02T11:18:34.029911,,15.0,2025-12-02T11:18:48.231783,,,,,,,,,,,,,,,,,,,,,,
10-1205,Rawai -> Airport,27,Patong Bus Stop,3674,2025-12-02T10:48:34.029911,,36.0,2025-12-02T11:24:34.029911,,21.0,2025-12-02T11:24:48.231783,,,,,,,,,,,,,,,,,,,,,,
10-1205,Rawai -> Airport,28,Bangla Patong ,3858,2025-12-02T10:48:34.029911,,40.0,2025-12-02T11:28:34.029911,,25.0,2025-12-02T11:28:48.231783,,,,,,,,,,,,,,,,,,,,,,
10-1205,Rawai -> Airport,29,Four Point Patong,4204,2025-12-02T10:48:34.029911,,46.0,2025-12-02T11:34:34.029911,,32.0,2025-12-02T11:35:48.231783,,,,,,,,,,,,,,,,,,,,,,
10-1205,Rawai -> Airport,30,Kalim School,4320,2025-12-02T10:48:34.029911,,47.0,2025-12-02T11:35:34.029911,,33.0,2025-12-02T11:36:48.231783,,,,,,,,,,,,,,,,,,,,,,
10-1205,Rawai -> Airport,31,Kalim Bus Stop,4437,2025-12-02T10:48:34.029911,,48.0,2025-12-02T11:36:34.029911,,34.0,2025-12-02T11:37:48.231783,,,,,,,,,,,,,,,,,,,,,,
10-1205,Rawai -> Airport,32,Big C Kamala,5519,2025-12-02T10:48:34.029911,,59.0,2025-12-02T11:47:34.029911,,44.0,2025-12-02T11:47:48.231783,,,,,,,,,,,,,,,,,,,,,,
10-1205,Rawai -> Airport,33,Phuket Fantasea,5751,2025-12-02T10:48:34.029911,,61.0,2025-12-02T11:49:34.029911,,46.0,2025-12-02T11:49:48.231783,,,,,,,,,,,,,,,,,,,,,,
10-1205,Rawai -> Airport,34,Kamala Muslim Cemetery,5863,2025-12-02T10:48:34.029911,,62.0,2025-12-02T11:50:34.029911,,47.0,2025-12-02T11:50:48.231783,,,,,,,,,,,,,,,,,,,,,,
10-1205,Rawai -> Airport,35,Cafe De Mar,5945,2025-12-02T10:48:34.029911,,63.0,2025-12-02T11:51:34.029911,,48.0,2025-12-02T11:51:48.231783,,,,,,,,,,,,,,,,,,,,,,
10-1205,Rawai -> Airport,36,Surin Beach,6442,2025-12-02T10:48:34.029911,,67.0,2025-12-02T11:55:34.029911,,53.0,2025-12-02T11:56:48.231783,,,,,,,,,,,,,,,,,,,,,,
10-1205,Rawai -> Airport,37,Lotus Cherngtalay,7024,2025-12-02T10:48:34.029911,,74.0,2025-12-02T12:02:34.029911,,59.0,2025-12-02T12:02:48.231783,,,,,,,,,,,,,,,,,,,,,,
10-1205,Rawai -> Airport,38,Laguna,7313,2025-12-02T10:48:34.029911,,79.0,2025-12-02T12:07:34.029911,,64.0,2025-12-02T12:07:48.231783,,,,,,,,,,,,,,,,,,,,,,
10-1205,Rawai -> Airport,39,Cherngtalay School,7346,2025-12-02T10:48:34.029911,,79.0,2025-12-02T12:07:34.029911,,64.0,2025-12-02T12:07:48.231783,,,,,,,,,,,,,,,,,,,,,,
10-1205,Rawai -> Airport,40,Baan Khian,8300,2025-12-02T10:48:34.029911,,89.0,2025-12-02T12:17:34.029911,,74.0,2025-12-02T12:17:48.231783,,,,,,,,,,,,,,,,,,,,,,
10-1205,Rawai -> Airport,41,Thalang Public Health Office,8532,2025-12-02T10:48:34.029911,,91.0,2025-12-02T12:19:34.029911,,76.0,2025-12-02T12:19:48.231783,,,,,,,,,,,,,,,,,,,,,,
10-1210,Airport -> Rawai,53,Kalim Bus Stop,6450,2025-12-02T10:48:34.029743,2025-12-02T10:50:36.893143,1.0,2025-12-02T10:49:34.029743,1.05,,,,,,,,,,,,,,,,,,,,,,,,
10-1210,Airport -> Rawai,54,Kalim School,6540,2025-12-02T10:48:34.029743,2025-12-02T10:50:36.893143,2.0,2025-12-02T10:50:34.029743,0.05,,,,,,,,,,,,,,,,,,,,,,,,
10-1210,Airport -> Rawai,55,Diamond Cliff Resort & Spa,6630,2025-12-02T10:48:34.029743,2025-12-02T10:51:37.684554,3.0,2025-12-02T10:51:34.029743,0.06,,,,,,,,,,,,,,,,,,,,,,,,
10-1210,Airport -> Rawai,56,Indigo Patong,6893,2025-12-02T10:48:34.029743,,8.0,2025-12-02T10:56:34.029743,,,,,,,,,,,,,,,,,,,,,,,,,
10-1210,Airport -> Rawai,57,Patong PEA,7083,2025-12-02T10:48:34.029743,,10.0,2025-12-02T10:58:34.029743,,,,,,,,,,,,,,,,,,,,,,,,,
10-1210,Airport -> Rawai,58,Holiday Inn Resort Patong,7169,2025-12-02T10:48:34.029743,,12.0,2025-12-02T11:00:34.029743,,,,,,,,,,,,,,,,,,,,,,,,,
10-1210,Airport -> Rawai,59,Secret cliff resort ,7899,2025-12-02T10:48:34.029743,,22.0,2025-12-02T11:10:34.029743,,,,,,,,,,,,,,,,,,,,,,,,,
10-1210,Airport -> Rawai,60,Karon Circle,8431,2025-12-02T10:48:34.029743,,27.0,2025-12-02T11:15:34.029743,,,,,,,,,,,,,,,,,,,,,,,,,
10-1210,Airport -> Rawai,61,Woraburi Karon,8523,2025-12-02T10:48:34.029743,,28.0,2025-12-02T11:16:34.029743,,,,,,,,,,,,,,,,,,,,,,,,,
10-1210,Airport -> Rawai,62,Karon Stadium,8823,2025-12-02T10:48:34.029743,,31.0,2025-12-02T11:19:34.029743,,,,,,,,,,,,,,,,,,,,,,,,,
10-1210,Airport -> Rawai,63,OZO Phuket,8979,2025-12-02T10:48:34.029743,,34.0,2025-12-02T11:22:34.029743,,,,,,,,,,,,,,,,,,,,,,,,,
10-1210,Airport -> Rawai,64,Kata Palm,9111,2025-12-02T10:48:34.029743,,35.0,2025-12-02T11:23:34.029743,,,,,,,,,,,,,,,,,,,,,,,,,
10-1210,Airport -> Rawai,65,Beyond hotel Kata,9157,2025-12-02T10:48:34.029743,,36.0,2025-12-02T11:24:34.029743,,,,,,,,,,,,,,,,,,,,,,,,,
10-1210,Airport -> Rawai,66,Andaman Cannacia Resort,9327,2025-12-02T10:48:34.029743,,38.0,2025-12-02T11:26:34.029743,,,,,,,,,,,,,,,,,,,,,,,,,
10-1210,Airport -> Rawai,67,Sai Yuan,10247,2025-12-02T10:48:34.029743,,47.0,2025-12-02T11:35:34.029743,,,,,,,,,,,,,,,,,,,,,,,,,
10-1212,Airport -> Rawai,62,Karon Stadium,8823,2025-12-02T10:48:34.029743,2025-12-02T10:49:35.881375,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-1212,Airport -> Rawai,63,OZO Phuket,8979,2025-12-02T10:48:34.029743,2025-12-02T10:52:08.106223,2.0,2025-12-02T10:50:34.029743,1.57,,,,,,,,,,,,,,,,,,,,,,,,
10-1212,Airport -> Rawai,64,Kata Palm,9111,2025-12-02T10:48:34.029743,2025-12-02T10:53:39.427922,4.0,2025-12-02T10:52:34.029743,1.09,,,,,,,,,,,,,,,,,,,,,,,,
10-1212,Airport -> Rawai,65,Beyond hotel Kata,9157,2025-12-02T10:48:34.029743,2025-12-02T10:54:40.327131,4.0,2025-12-02T10:52:34.029743,2.1,,,,,,,,,,,,,,,,,,,,,,,,
10-1212,Airport -> Rawai,66,Andaman Cannacia Resort,9327,2025-12-02T10:48:34.029743,2025-12-02T10:58:43.632957,7.0,2025-12-02T10:55:34.029743,3.16,,,,,,,,,,,,,,,,,,,,,,,,
10-1212,Airport -> Rawai,67,Sai Yuan,10247,2025-12-02T10:48:34.029743,2025-12-02T11:06:20.612233,15.0,2025-12-02T11:03:34.029743,2.78,5.0,2025-12-02T11:08:48.196139,-2.46,,,,,,,,,,,,,,,,,,,,,
10-1219,Patong -> Bus 1 -> Bus 2,106,Big C Market Thepkrasattri,5122,2025-12-02T10:50:35.827573,2025-12-02T10:51:36.570161,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-1265,Dragon Line,15,Limelight Phuket,960,2025-12-02T10:52:37.143279,,17.0,2025-12-02T11:10:37.927004,,5.0,2025-12-02T11:13:50.224623,,,,,,,,,,,,,,,,,,,,,,
10-1207,Rawai -> Airport,41,Thalang Public Health Office,8532,2025-12-02T10:53:08.988730,,2.0,2025-12-02T10:55:08.988730,,,,,,,,,,,,,,,,,,,,,,,,,
10-1265,Dragon Line,3,Old Town Intersection,134,2025-12-02T10:53:37.927004,2025-12-02T10:54:39.594039,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-1265,Dragon Line,4,Government Savings Bank,159,2025-12-02T10:53:37.927004,2025-12-02T10:55:09.969139,1.0,2025-12-02T10:54:37.927004,0.53,,,,,,,,,,,,,,,,,,,,,,,,
10-1265,Dragon Line,5,Royal Phuket City Hotel,243,2025-12-02T10:53:37.927004,2025-12-02T11:01:44.708082,2.0,2025-12-02T10:55:37.927004,6.11,,,,,,,,,,,,,,,,,,,,,,,,
10-1265,Dragon Line,6,Pearl Hotel Phuket,333,2025-12-02T10:53:37.927004,2025-12-02T11:02:15.062389,4.0,2025-12-02T10:57:37.927004,4.62,,,,,,,,,,,,,,,,,,,,,,,,
10-1265,Dragon Line,7,Mc Donald's,435,2025-12-02T10:53:37.927004,2025-12-02T11:03:15.897963,6.0,2025-12-02T10:59:37.927004,3.63,,,,,,,,,,,,,,,,,,,,,,,,
10-1265,Dragon Line,8,Surin Circle Clock Tower,523,2025-12-02T10:53:37.927004,2025-12-02T11:05:17.531673,8.0,2025-12-02T11:01:37.927004,3.66,,,,,,,,,,,,,,,,,,,,,,,,
10-1265,Dragon Line,9,Municipal Parking,593,2025-12-02T10:53:37.927004,2025-12-02T11:06:18.347575,9.0,2025-12-02T11:02:37.927004,3.67,,,,,,,,,,,,,,,,,,,,,,,,
10-1265,Dragon Line,10,Krungsri Bank,647,2025-12-02T10:53:37.927004,2025-12-02T11:07:19.095055,10.0,2025-12-02T11:03:37.927004,3.69,,,,,,,,,,,,,,,,,,,,,,,,
10-1265,Dragon Line,11,WANLAMUN & EGG E EGG @ OLD TOWN,692,2025-12-02T10:53:37.927004,2025-12-02T11:08:19.827378,11.0,2025-12-02T11:04:37.927004,3.7,,,,,,,,,,,,,,,,,,,,,,,,
10-1265,Dragon Line,12,Phuket Thaihua Museum,760,2025-12-02T10:53:37.927004,,13.0,2025-12-02T11:06:37.927004,,1.0,2025-12-02T11:09:50.224623,,,,,,,,,,,,,,,,,,,,,,
10-1265,Dragon Line,13,Dibuk Road,830,2025-12-02T10:53:37.927004,,14.0,2025-12-02T11:07:37.927004,,2.0,2025-12-02T11:10:50.224623,,,,,,,,,,,,,,,,,,,,,,
10-1265,Dragon Line,14,Mongkhonnimit Temple,886,2025-12-02T10:53:37.927004,,15.0,2025-12-02T11:08:37.927004,,3.0,2025-12-02T11:11:50.224623,,,,,,,,,,,,,,,,,,,,,,
10-1265,Dragon Line,15,Limelight Phuket,960,2025-12-02T10:53:37.927004,,17.0,2025-12-02T11:10:37.927004,,5.0,2025-12-02T11:13:50.224623,,,,,,,,,,,,,,,,,,,,,,
10-1207,Airport -> Rawai,45,Cherngtalay School,3541,2025-12-02T10:54:40.327131,2025-12-02T11:04:18.933511,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-1207,Airport -> Rawai,46,Laguna,3576,2025-12-02T10:54:40.327131,2025-12-02T11:06:20.612233,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-1207,Airport -> Rawai,47,Lotus Cherngtalay,3837,2025-12-02T10:54:40.327131,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-1207,Airport -> Rawai,48,Surin Beach,4456,2025-12-02T10:54:40.327131,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-1207,Airport -> Rawai,49,Intercontinental Kamala,4912,2025-12-02T10:54:40.327131,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-1207,Airport -> Rawai,50,Kamala Muslim Cemetery,5026,2025-12-02T10:54:40.327131,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-1207,Airport -> Rawai,51,Phuket Fantasea,5136,2025-12-02T10:54:40.327131,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-1207,Airport -> Rawai,52,Big C Kamala,5396,2025-12-02T10:54:40.327131,,,,,,,,,,,,,,,,,,,,,,,,,,,,
